Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
86,Adaptive Pavlov 2011,2.593323045267489,0.730022633744856,58.5,1.0,0.6978522633744857,0.032170370370370335,0.05714176954732511,0.21283559670781893,0.9863977358416054,0.30637161768186744,0.5715992799044716,0.023058846216928126
87,"First by Tideman and Chieruzzi: (D, D)",2.592355967078188,0.6917921810699589,207.0,1.0,0.6666975308641974,0.025094650205761272,0.07116543209876545,0.2370423868312759,0.9960408221890712,0.1324583262642387,0.4418971913330869,0
88,Second by Yamachi,2.5923251028806584,0.7853166666666667,23.0,1.0,0.7309604938271607,0.05435617283950615,0.045920370370370354,0.16876296296296286,0.9414055643206913,0.7295460021388461,0.6468725686466188,0.24137323832601648
89,Math Constant Hunter,2.5874691358024693,0.7506106995884774,47.0,1.0,0.6313596707818929,0.1192510288065843,0.11084567901234567,0.13854362139917695,0.8937945708744213,0.8319200232455132,0.1276516385314885,0.22320756548572301
90,ShortMem,2.5871913580246915,0.8007018518518518,12.0,1.0,0.7465893004115227,0.05411255144032922,0.036940123456790104,0.162358024691358,0.9993244217105539,0.7087651583027349,0.750731536391785,0
91,Meta Majority Finite Memory: 79 players,2.5849897119341567,0.757414403292181,32.0,1.0,0.7049637860082305,0.052450617283950625,0.05688827160493827,0.1856973251028806,0.9999927122697807,0.13708649028141795,0.8339441054495738,0.026266983848753936
92,Adaptive Pavlov 2006,2.5838888888888887,0.7154078189300411,60.0,1.0,0.6862625514403292,0.029145267489711916,0.060394650205761305,0.22419753086419758,0.979430237400348,0.2774562072450313,0.578285372418082,0.06304765826429344
93,Second by Getzler,2.5795267489711935,0.7724471193415637,25.0,1.0,0.7278611111111111,0.04458600823045268,0.0419008230452675,0.18565205761316872,0.9649221130500282,0.36827569626422535,0.6952004424284491,0.1178546705603927
94,Second by Champion,2.578508230452675,0.8740695473251029,0.0,1.0,0.7925152263374486,0.08155432098765433,0.018891152263374483,0.10703930041152265,1.0,0.7159926899649872,1.0,0.22490354686647793
95,Dynamic Two Tits For Tat,2.5773251028806583,0.8271619341563786,7.0,1.0,0.7597355967078189,0.0674263374485597,0.03128230452674897,0.1415557613168725,0.9529898466267197,0.49651632172578397,0.6386625858469566,0.36719179738267893
96,Soft Go By Majority: 5,2.5768106995884774,0.7805695473251029,24.0,1.0,0.7190302469135803,0.06153930041152265,0.05007201646090536,0.1693584362139917,1.0,0.708938539034405,0.5551440379688785,0
97,"Stalker: (D,)",2.5751954732510285,0.8329304526748971,143.0,1.0,0.7660504115226339,0.06688004115226333,0.027840740740740652,0.13922880658436199,0.9754357163700471,0.6580144487509397,0.7759709892228712,0.13334746995494948
98,Soft Go By Majority: 10,2.5737345679012344,0.8193174897119342,17.0,1.0,0.7591207818930039,0.060196707818930065,0.028920164609053504,0.15176234567901245,1.0,0.7688814197123289,0.569432481374191,0
